// Name: Cubehelix 0.75, -0.67, 1.5
// Author: Dave Green
// Homepage: https://www.mrao.cam.ac.uk/~dag/CUBEHELIX/, http://inversed.ru/Blog_2.htm

0.000,0.000,0.000
0.009,0.001,0.004
0.018,0.002,0.008
0.027,0.004,0.013
0.036,0.005,0.017
0.045,0.006,0.022
0.054,0.007,0.027
0.063,0.009,0.032
0.071,0.010,0.037
0.080,0.011,0.043
0.088,0.013,0.048
0.097,0.014,0.054
0.105,0.015,0.060
0.113,0.017,0.066
0.121,0.018,0.072
0.129,0.019,0.079
0.137,0.021,0.085
0.145,0.022,0.092
0.152,0.024,0.099
0.160,0.025,0.106
0.167,0.027,0.113
0.175,0.028,0.120
0.182,0.030,0.128
0.189,0.032,0.135
0.196,0.033,0.143
0.202,0.035,0.151
0.209,0.037,0.158
0.216,0.039,0.166
0.222,0.041,0.174
0.228,0.043,0.182
0.234,0.045,0.191
0.240,0.047,0.199
0.246,0.049,0.207
0.252,0.051,0.216
0.257,0.053,0.224
0.263,0.056,0.233
0.268,0.058,0.242
0.273,0.060,0.250
0.278,0.063,0.259
0.283,0.065,0.268
0.287,0.068,0.277
0.292,0.071,0.286
0.296,0.073,0.295
0.301,0.076,0.304
0.305,0.079,0.313
0.309,0.082,0.322
0.312,0.085,0.331
0.316,0.088,0.340
0.320,0.091,0.349
0.323,0.095,0.358
0.326,0.098,0.367
0.329,0.101,0.377
0.332,0.105,0.386
0.335,0.108,0.395
0.338,0.112,0.404
0.340,0.116,0.413
0.342,0.119,0.422
0.345,0.123,0.431
0.347,0.127,0.440
0.349,0.131,0.449
0.350,0.135,0.458
0.352,0.139,0.467
0.354,0.144,0.476
0.355,0.148,0.484
0.356,0.152,0.493
0.358,0.157,0.502
0.359,0.161,0.510
0.360,0.166,0.519
0.360,0.170,0.527
0.361,0.175,0.536
0.362,0.180,0.544
0.362,0.185,0.552
0.362,0.190,0.561
0.363,0.195,0.569
0.363,0.200,0.577
0.363,0.205,0.584
0.363,0.210,0.592
0.363,0.216,0.600
0.362,0.221,0.608
0.362,0.226,0.615
0.362,0.232,0.622
0.361,0.237,0.630
0.361,0.243,0.637
0.360,0.249,0.644
0.359,0.254,0.651
0.358,0.260,0.658
0.358,0.266,0.664
0.357,0.272,0.671
0.356,0.278,0.677
0.355,0.284,0.683
0.354,0.290,0.690
0.352,0.296,0.696
0.351,0.302,0.702
0.350,0.308,0.707
0.349,0.315,0.713
0.347,0.321,0.718
0.346,0.327,0.724
0.345,0.334,0.729
0.343,0.340,0.734
0.342,0.347,0.739
0.340,0.353,0.744
0.339,0.360,0.748
0.337,0.366,0.753
0.336,0.373,0.757
0.334,0.379,0.761
0.333,0.386,0.765
0.331,0.393,0.769
0.330,0.399,0.773
0.328,0.406,0.777
0.327,0.413,0.780
0.325,0.420,0.783
0.324,0.426,0.787
0.322,0.433,0.790
0.321,0.440,0.793
0.320,0.447,0.795
0.318,0.454,0.798
0.317,0.461,0.800
0.316,0.467,0.803
0.315,0.474,0.805
0.313,0.481,0.807
0.312,0.488,0.809
0.311,0.495,0.810
0.310,0.502,0.812
0.309,0.509,0.813
0.308,0.515,0.815
0.308,0.522,0.816
0.307,0.529,0.817
0.306,0.536,0.818
0.306,0.543,0.819
0.305,0.550,0.819
0.305,0.556,0.820
0.304,0.563,0.820
0.304,0.570,0.821
0.304,0.576,0.821
0.304,0.583,0.821
0.304,0.590,0.821
0.304,0.596,0.821
0.304,0.603,0.821
0.304,0.610,0.820
0.305,0.616,0.820
0.305,0.623,0.819
0.306,0.629,0.819
0.307,0.635,0.818
0.308,0.642,0.817
0.308,0.648,0.816
0.310,0.654,0.815
0.311,0.661,0.814
0.312,0.667,0.813
0.314,0.673,0.812
0.315,0.679,0.811
0.317,0.685,0.809
0.319,0.691,0.808
0.321,0.697,0.807
0.323,0.703,0.805
0.325,0.709,0.804
0.327,0.714,0.802
0.330,0.720,0.800
0.332,0.726,0.799
0.335,0.731,0.797
0.338,0.737,0.795
0.341,0.742,0.793
0.344,0.748,0.792
0.347,0.753,0.790
0.350,0.758,0.788
0.354,0.764,0.786
0.358,0.769,0.784
0.361,0.774,0.782
0.365,0.779,0.780
0.369,0.784,0.779
0.374,0.789,0.777
0.378,0.793,0.775
0.382,0.798,0.773
0.387,0.803,0.771
0.392,0.807,0.769
0.397,0.812,0.768
0.402,0.816,0.766
0.407,0.821,0.764
0.412,0.825,0.763
0.417,0.829,0.761
0.423,0.833,0.759
0.428,0.837,0.758
0.434,0.841,0.756
0.440,0.845,0.755
0.446,0.849,0.754
0.452,0.853,0.752
0.458,0.857,0.751
0.465,0.860,0.750
0.471,0.864,0.749
0.478,0.867,0.748
0.484,0.871,0.747
0.491,0.874,0.746
0.498,0.877,0.746
0.505,0.881,0.745
0.512,0.884,0.745
0.519,0.887,0.744
0.526,0.890,0.744
0.534,0.893,0.744
0.541,0.896,0.744
0.549,0.898,0.744
0.556,0.901,0.744
0.564,0.904,0.744
0.572,0.906,0.745
0.580,0.909,0.745
0.588,0.911,0.746
0.596,0.914,0.747
0.604,0.916,0.748
0.612,0.919,0.749
0.620,0.921,0.750
0.628,0.923,0.752
0.636,0.925,0.753
0.645,0.927,0.755
0.653,0.929,0.757
0.661,0.931,0.759
0.670,0.933,0.761
0.678,0.935,0.763
0.687,0.937,0.766
0.695,0.939,0.768
0.704,0.941,0.771
0.712,0.943,0.774
0.721,0.944,0.777
0.729,0.946,0.780
0.738,0.948,0.784
0.746,0.949,0.787
0.755,0.951,0.791
0.763,0.952,0.795
0.772,0.954,0.799
0.780,0.956,0.803
0.789,0.957,0.808
0.797,0.959,0.812
0.806,0.960,0.817
0.814,0.961,0.822
0.823,0.963,0.827
0.831,0.964,0.833
0.839,0.966,0.838
0.847,0.967,0.844
0.855,0.969,0.850
0.864,0.970,0.856
0.872,0.971,0.862
0.880,0.973,0.868
0.887,0.974,0.875
0.895,0.976,0.881
0.903,0.977,0.888
0.911,0.979,0.895
0.918,0.980,0.902
0.926,0.982,0.910
0.933,0.983,0.917
0.940,0.985,0.925
0.947,0.986,0.932
0.954,0.988,0.940
0.961,0.989,0.948
0.968,0.991,0.957
0.975,0.993,0.965
0.981,0.995,0.974
0.988,0.996,0.982
0.994,0.998,0.991
1.000,1.000,1.000
