// Name: Cubehelix 0.25, -0.67, 1.5
// Author: Dave Green
// Homepage: https://www.mrao.cam.ac.uk/~dag/CUBEHELIX/, http://inversed.ru/Blog_2.htm

0.000,0.000,0.000
0.006,0.002,0.009
0.012,0.004,0.018
0.018,0.006,0.027
0.023,0.008,0.036
0.029,0.010,0.045
0.034,0.013,0.055
0.039,0.015,0.064
0.044,0.017,0.073
0.048,0.020,0.082
0.053,0.022,0.091
0.057,0.025,0.101
0.061,0.028,0.110
0.066,0.031,0.119
0.069,0.034,0.128
0.073,0.037,0.138
0.077,0.040,0.147
0.080,0.043,0.156
0.083,0.047,0.165
0.086,0.050,0.174
0.089,0.053,0.183
0.092,0.057,0.192
0.094,0.061,0.201
0.097,0.064,0.210
0.099,0.068,0.219
0.101,0.072,0.228
0.103,0.076,0.237
0.105,0.080,0.246
0.107,0.084,0.254
0.109,0.089,0.263
0.110,0.093,0.271
0.111,0.097,0.280
0.113,0.102,0.288
0.114,0.106,0.296
0.115,0.111,0.304
0.115,0.116,0.312
0.116,0.120,0.320
0.117,0.125,0.328
0.117,0.130,0.336
0.118,0.135,0.343
0.118,0.140,0.351
0.118,0.146,0.358
0.119,0.151,0.365
0.119,0.156,0.372
0.119,0.161,0.379
0.118,0.167,0.386
0.118,0.172,0.393
0.118,0.178,0.400
0.118,0.184,0.406
0.117,0.189,0.413
0.117,0.195,0.419
0.116,0.201,0.425
0.116,0.207,0.431
0.115,0.212,0.437
0.114,0.218,0.442
0.113,0.224,0.448
0.113,0.230,0.453
0.112,0.237,0.458
0.111,0.243,0.463
0.110,0.249,0.468
0.109,0.255,0.473
0.108,0.261,0.478
0.107,0.268,0.482
0.106,0.274,0.486
0.105,0.280,0.491
0.104,0.287,0.495
0.103,0.293,0.498
0.102,0.300,0.502
0.101,0.306,0.506
0.100,0.313,0.509
0.099,0.319,0.512
0.098,0.326,0.515
0.097,0.332,0.518
0.096,0.339,0.521
0.096,0.346,0.524
0.095,0.352,0.526
0.094,0.359,0.529
0.093,0.366,0.531
0.092,0.372,0.533
0.092,0.379,0.535
0.091,0.385,0.536
0.090,0.392,0.538
0.090,0.399,0.539
0.089,0.405,0.541
0.089,0.412,0.542
0.089,0.419,0.543
0.088,0.425,0.544
0.088,0.432,0.545
0.088,0.439,0.545
0.088,0.445,0.546
0.088,0.452,0.546
0.088,0.458,0.546
0.088,0.465,0.547
0.088,0.471,0.547
0.089,0.478,0.546
0.089,0.484,0.546
0.090,0.491,0.546
0.090,0.497,0.545
0.091,0.503,0.545
0.092,0.510,0.544
0.093,0.516,0.544
0.094,0.522,0.543
0.095,0.529,0.542
0.096,0.535,0.541
0.098,0.541,0.540
0.099,0.547,0.538
0.101,0.553,0.537
0.103,0.559,0.536
0.104,0.565,0.534
0.106,0.571,0.533
0.109,0.577,0.531
0.111,0.583,0.529
0.113,0.589,0.528
0.116,0.594,0.526
0.118,0.600,0.524
0.121,0.606,0.522
0.124,0.611,0.520
0.127,0.617,0.518
0.130,0.622,0.516
0.133,0.627,0.514
0.136,0.633,0.512
0.140,0.638,0.510
0.144,0.643,0.508
0.147,0.648,0.506
0.151,0.653,0.504
0.155,0.658,0.502
0.160,0.663,0.499
0.164,0.668,0.497
0.168,0.673,0.495
0.173,0.678,0.493
0.178,0.682,0.491
0.182,0.687,0.489
0.187,0.691,0.486
0.192,0.696,0.484
0.198,0.700,0.482
0.203,0.705,0.480
0.208,0.709,0.478
0.214,0.713,0.476
0.220,0.717,0.474
0.226,0.721,0.472
0.232,0.725,0.470
0.238,0.729,0.468
0.244,0.733,0.467
0.250,0.737,0.465
0.257,0.740,0.463
0.263,0.744,0.462
0.270,0.747,0.460
0.277,0.751,0.459
0.284,0.754,0.457
0.291,0.758,0.456
0.298,0.761,0.455
0.305,0.764,0.454
0.312,0.767,0.452
0.320,0.770,0.451
0.327,0.773,0.451
0.335,0.776,0.450
0.342,0.779,0.449
0.350,0.782,0.449
0.358,0.785,0.448
0.366,0.787,0.448
0.374,0.790,0.448
0.382,0.792,0.447
0.390,0.795,0.447
0.399,0.797,0.448
0.407,0.800,0.448
0.415,0.802,0.448
0.424,0.804,0.449
0.432,0.807,0.449
0.441,0.809,0.450
0.449,0.811,0.451
0.458,0.813,0.452
0.467,0.815,0.453
0.475,0.817,0.454
0.484,0.819,0.456
0.493,0.821,0.457
0.502,0.822,0.459
0.511,0.824,0.461
0.519,0.826,0.463
0.528,0.828,0.465
0.537,0.829,0.467
0.546,0.831,0.470
0.555,0.833,0.472
0.564,0.834,0.475
0.573,0.836,0.478
0.582,0.837,0.481
0.591,0.839,0.484
0.600,0.840,0.487
0.609,0.842,0.491
0.618,0.843,0.495
0.626,0.845,0.498
0.635,0.846,0.502
0.644,0.848,0.507
0.653,0.849,0.511
0.662,0.850,0.515
0.670,0.852,0.520
0.679,0.853,0.525
0.688,0.854,0.529
0.696,0.856,0.534
0.705,0.857,0.540
0.713,0.858,0.545
0.722,0.860,0.550
0.730,0.861,0.556
0.738,0.863,0.562
0.746,0.864,0.568
0.754,0.865,0.574
0.762,0.867,0.580
0.770,0.868,0.586
0.778,0.870,0.593
0.786,0.871,0.599
0.794,0.873,0.606
0.801,0.874,0.613
0.809,0.876,0.620
0.816,0.877,0.627
0.823,0.879,0.634
0.830,0.881,0.641
0.837,0.882,0.649
0.844,0.884,0.656
0.851,0.886,0.664
0.858,0.888,0.672
0.864,0.889,0.680
0.871,0.891,0.688
0.877,0.893,0.696
0.883,0.895,0.704
0.889,0.897,0.712
0.895,0.899,0.720
0.901,0.902,0.729
0.906,0.904,0.737
0.912,0.906,0.746
0.917,0.908,0.755
0.922,0.911,0.763
0.927,0.913,0.772
0.932,0.916,0.781
0.937,0.918,0.790
0.941,0.921,0.799
0.946,0.924,0.808
0.950,0.927,0.817
0.954,0.929,0.826
0.958,0.932,0.835
0.962,0.935,0.844
0.965,0.939,0.854
0.969,0.942,0.863
0.972,0.945,0.872
0.975,0.948,0.881
0.978,0.952,0.891
0.981,0.955,0.900
0.983,0.959,0.909
0.986,0.963,0.918
0.988,0.966,0.927
0.990,0.970,0.937
0.992,0.974,0.946
0.994,0.978,0.955
0.995,0.982,0.964
0.997,0.987,0.973
0.998,0.991,0.982
0.999,0.995,0.991
1.000,1.000,1.000
