// Name: Cubehelix 1, -1, 1 
// Author: Dave Green
// Homepage: https://www.mrao.cam.ac.uk/~dag/CUBEHELIX/, http://inversed.ru/Blog_2.htm

0.000,0.000,0.000
0.007,0.003,0.002
0.014,0.005,0.004
0.021,0.008,0.007
0.029,0.010,0.009
0.036,0.013,0.012
0.043,0.015,0.015
0.050,0.017,0.018
0.058,0.020,0.022
0.065,0.022,0.025
0.072,0.024,0.029
0.080,0.027,0.033
0.087,0.029,0.037
0.094,0.031,0.041
0.101,0.033,0.046
0.108,0.035,0.050
0.115,0.037,0.055
0.122,0.040,0.060
0.129,0.042,0.065
0.136,0.044,0.071
0.143,0.046,0.076
0.150,0.048,0.082
0.156,0.050,0.088
0.163,0.053,0.094
0.170,0.055,0.100
0.176,0.057,0.106
0.182,0.059,0.113
0.188,0.061,0.119
0.195,0.064,0.126
0.201,0.066,0.133
0.206,0.068,0.140
0.212,0.071,0.147
0.218,0.073,0.154
0.223,0.076,0.161
0.229,0.078,0.169
0.234,0.081,0.176
0.239,0.084,0.184
0.244,0.086,0.191
0.249,0.089,0.199
0.253,0.092,0.207
0.258,0.095,0.215
0.262,0.098,0.223
0.267,0.100,0.231
0.271,0.104,0.239
0.275,0.107,0.247
0.278,0.110,0.256
0.282,0.113,0.264
0.286,0.116,0.272
0.289,0.120,0.281
0.292,0.123,0.289
0.295,0.127,0.297
0.298,0.130,0.306
0.301,0.134,0.314
0.303,0.138,0.322
0.306,0.142,0.331
0.308,0.146,0.339
0.310,0.150,0.347
0.312,0.154,0.356
0.314,0.158,0.364
0.316,0.162,0.372
0.317,0.167,0.380
0.318,0.171,0.388
0.320,0.176,0.396
0.321,0.180,0.404
0.322,0.185,0.412
0.323,0.190,0.420
0.323,0.195,0.428
0.324,0.200,0.435
0.324,0.205,0.443
0.325,0.210,0.450
0.325,0.215,0.458
0.325,0.220,0.465
0.325,0.225,0.472
0.325,0.231,0.479
0.325,0.236,0.486
0.324,0.242,0.493
0.324,0.247,0.499
0.323,0.253,0.506
0.323,0.259,0.512
0.322,0.265,0.518
0.321,0.271,0.525
0.321,0.276,0.530
0.320,0.282,0.536
0.319,0.289,0.542
0.318,0.295,0.547
0.317,0.301,0.553
0.316,0.307,0.558
0.315,0.313,0.563
0.313,0.320,0.567
0.312,0.326,0.572
0.311,0.333,0.577
0.310,0.339,0.581
0.309,0.346,0.585
0.307,0.352,0.589
0.306,0.359,0.593
0.305,0.365,0.596
0.304,0.372,0.600
0.302,0.379,0.603
0.301,0.385,0.606
0.300,0.392,0.609
0.299,0.399,0.611
0.298,0.405,0.614
0.297,0.412,0.616
0.296,0.419,0.618
0.295,0.426,0.620
0.294,0.433,0.622
0.293,0.439,0.624
0.292,0.446,0.625
0.291,0.453,0.627
0.291,0.460,0.628
0.290,0.466,0.629
0.290,0.473,0.630
0.289,0.480,0.630
0.289,0.487,0.631
0.289,0.493,0.631
0.289,0.500,0.631
0.289,0.506,0.632
0.289,0.513,0.631
0.289,0.520,0.631
0.289,0.526,0.631
0.290,0.533,0.630
0.291,0.539,0.630
0.291,0.546,0.629
0.292,0.552,0.628
0.293,0.558,0.627
0.294,0.564,0.626
0.296,0.571,0.625
0.297,0.577,0.624
0.299,0.583,0.623
0.300,0.589,0.621
0.302,0.595,0.620
0.304,0.601,0.618
0.306,0.607,0.616
0.309,0.612,0.615
0.311,0.618,0.613
0.314,0.624,0.611
0.317,0.629,0.609
0.320,0.635,0.607
0.323,0.640,0.605
0.326,0.646,0.603
0.329,0.651,0.601
0.333,0.656,0.599
0.337,0.661,0.597
0.341,0.666,0.595
0.345,0.671,0.593
0.349,0.676,0.591
0.354,0.681,0.589
0.358,0.685,0.587
0.363,0.690,0.585
0.368,0.695,0.583
0.373,0.699,0.581
0.378,0.703,0.579
0.384,0.708,0.577
0.389,0.712,0.575
0.395,0.716,0.573
0.401,0.720,0.572
0.407,0.724,0.570
0.413,0.728,0.569
0.419,0.731,0.567
0.425,0.735,0.566
0.432,0.739,0.564
0.438,0.742,0.563
0.445,0.746,0.562
0.452,0.749,0.561
0.459,0.752,0.560
0.466,0.755,0.559
0.473,0.758,0.559
0.481,0.762,0.558
0.488,0.764,0.558
0.496,0.767,0.557
0.503,0.770,0.557
0.511,0.773,0.557
0.519,0.776,0.557
0.527,0.778,0.557
0.535,0.781,0.558
0.543,0.783,0.558
0.551,0.786,0.559
0.559,0.788,0.560
0.567,0.790,0.561
0.575,0.792,0.562
0.584,0.795,0.563
0.592,0.797,0.565
0.600,0.799,0.566
0.609,0.801,0.568
0.617,0.803,0.570
0.626,0.805,0.572
0.634,0.807,0.575
0.643,0.809,0.577
0.651,0.810,0.580
0.660,0.812,0.583
0.668,0.814,0.586
0.676,0.816,0.589
0.685,0.818,0.592
0.693,0.819,0.596
0.702,0.821,0.600
0.710,0.823,0.603
0.718,0.824,0.607
0.726,0.826,0.612
0.734,0.828,0.616
0.743,0.829,0.621
0.751,0.831,0.625
0.759,0.833,0.630
0.766,0.835,0.635
0.774,0.836,0.640
0.782,0.838,0.646
0.790,0.840,0.651
0.797,0.841,0.657
0.805,0.843,0.662
0.812,0.845,0.668
0.819,0.847,0.674
0.826,0.849,0.680
0.833,0.851,0.687
0.840,0.853,0.693
0.847,0.855,0.700
0.854,0.857,0.706
0.860,0.859,0.713
0.867,0.861,0.720
0.873,0.863,0.727
0.879,0.865,0.734
0.885,0.868,0.741
0.891,0.870,0.748
0.896,0.872,0.755
0.902,0.875,0.762
0.907,0.877,0.770
0.913,0.880,0.777
0.918,0.883,0.785
0.923,0.885,0.792
0.927,0.888,0.800
0.932,0.891,0.807
0.937,0.894,0.815
0.941,0.897,0.823
0.945,0.900,0.830
0.949,0.903,0.838
0.953,0.907,0.846
0.957,0.910,0.853
0.960,0.913,0.861
0.963,0.917,0.869
0.967,0.920,0.876
0.970,0.924,0.884
0.973,0.928,0.891
0.975,0.932,0.899
0.978,0.936,0.906
0.980,0.940,0.913
0.983,0.944,0.921
0.985,0.948,0.928
0.987,0.952,0.935
0.989,0.957,0.942
0.990,0.961,0.949
0.992,0.966,0.956
0.994,0.970,0.962
0.995,0.975,0.969
0.996,0.980,0.975
0.997,0.985,0.982
0.998,0.990,0.988
0.999,0.995,0.994
1.000,1.000,1.000
